Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
86981836,5,6,376,11595,370,0,75.2,164.81868830000005,5803,0,1932.5,2539.075088,137.626435,0.126463185,8698183.6,27200000.0,86000000,3,87000000,21700000.0,42800000.0,86000000,745,1788,357.6,647.8848663,1511,3,0,0,0,0,164,200,0.057483266,0.068979919,0,5803,998.0833332999997,1973.1096109999999,3893161.538,1,0,0,0,0,0,0,0,1,1088.818182,75.2,1932.5,164,0,0,0,0,0,0,5,376,6,11595,0,235,1,20,0.0,0.0,0,0,86000000.0,0.0,86000000,86000000,DoS
86713265,7,6,349,11595,349,0,49.85714286,131.9096011,5792,0,1932.5,2537.820147,137.7413248,0.14991939199999998,7226105.417,24700000.0,85700000,30,86700000,14500000.0,34900000.0,85700000,251,3045,609.0,870.3482062,2100,48,0,0,0,0,240,200,0.080725827,0.069193566,0,5792,853.1428571,1851.0258219999998,3426296.5930000013,0,0,0,0,1,0,0,0,0,918.7692308000001,49.85714286,1932.5,240,0,0,0,0,0,0,7,349,6,11595,251,235,1,32,504.0,0.0,504,504,85700000.0,0.0,85700000,85700000,DoS
2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
52472,3,6,357,11595,357,0,119.0,206.1140461,5792,0,1932.5,2181.008184,227778.6248,171.5200488,6559.0,13365.21558,37027,5,15013,7506.5,10608.72304,15008,5,52414,10482.8,16198.10665,37027,45,0,0,0,0,104,200,57.1733496,114.3466992,0,5792,1195.2,1886.611884,3559304.4,0,0,0,1,0,0,0,0,2,1328.0,119.0,1932.5,104,0,0,0,0,0,0,3,357,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
996,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2008.032129,996.0,0.0,996,996,996,996.0,0.0,996,996,0,0.0,0.0,0,0,0,0,0,0,64,0,2008.032129,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
16,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,16,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0,0,0,64,0,125000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
975,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2051.282051,975.0,0.0,975,975,975,975.0,0.0,975,975,0,0.0,0.0,0,0,0,0,0,0,64,0,2051.282051,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
85027061,8,5,372,11595,366,0,46.5,129.1145671,5792,0,2319.0,2423.629716,140.7434276,0.152892501,7085588.417,24500000.0,84800000,1,84800000,12100000.0,32000000.0,84800000,1,230475,57618.75,107195.6355,218194,53,0,0,0,0,252,168,0.09408769300000001,0.058804808,0,5792,854.7857142999999,1760.4523100000001,3099192.335,0,0,0,0,1,0,0,0,0,920.5384615,46.5,2319.0,252,0,0,0,0,0,0,8,372,5,11595,251,235,2,20,2956.0,0.0,2956,2956,84800000.0,0.0,84800000,84800000,DoS
84998198,6,7,327,11595,309,0,54.5,124.7136721,7240,0,1656.4285710000001,2566.885263,140.2617971,0.152944419,7083183.167,24500000.0,84800000,3,84800000,17000000.0,37900000.0,84800000,3,85000000,14200000.0,34600000.0,84800000,74,0,0,0,0,164,232,0.070589732,0.082354687,0,7240,852.0,1934.954939,3744050.615,1,0,0,0,0,0,0,0,1,917.5384615,54.5,1656.4285710000001,164,0,0,0,0,0,0,6,327,7,11595,0,235,3,20,10990.0,0.0,10990,10990,84800000.0,0.0,84800000,84800000,DoS
84500422,7,4,349,11595,349,0,49.85714286,131.9096011,8688,0,2898.75,4095.5661700000014,141.34840649999995,0.130176865,8450042.2,26700000.0,84300000,0,84400000,14100000.0,34400000.0,84300000,0,150763,50254.33333,71032.10353,131551,188,0,0,0,0,232,136,0.08283982299999999,0.047337042,0,8688,995.3333332999997,2561.3478809999997,6560502.97,0,0,0,0,1,0,0,0,0,1085.818182,49.85714286,2898.75,232,0,0,0,0,0,0,7,349,4,11595,251,235,1,32,5.0,0.0,5,5,84300000.0,0.0,84300000,84300000,DoS
84915269,6,7,343,11595,325,0,57.16666667,131.2439205,4344,0,1656.4285710000001,1760.597234,140.5872011,0.153093786,7076272.417,24500000.0,84700000,16,84800000,17000000.0,37900000.0,84700000,1982,84900000,14200000.0,34600000.0,84800000,16,0,0,0,0,164,232,0.07065867,0.082435115,0,4344,853.1428571,1460.251183,2132333.516,1,0,0,0,0,0,0,0,1,918.7692308000001,57.16666667,1656.4285710000001,164,0,0,0,0,0,0,6,343,7,11595,0,235,3,20,11991.0,0.0,11991,11991,84700000.0,0.0,84700000,84700000,DoS
84694230,7,7,337,11595,337,0,48.14285714,127.3740274,5792,0,1656.4285710000001,2118.2272350000007,140.88326909999995,0.16530051699999998,6514940.7689999975,23400000.0,84500000,0,84600000,14100000.0,34500000.0,84500000,0,149562,24927.0,55169.315989999996,137122,13,0,0,0,0,232,232,0.082650258,0.082650258,0,5792,795.4666667,1620.177894,2624976.41,0,0,0,0,1,0,0,0,1,852.2857142999999,48.14285714,1656.4285710000001,232,0,0,0,0,0,0,7,337,7,11595,251,235,1,32,982.0,0.0,982,982,84500000.0,0.0,84500000,84500000,DoS
85627429,8,7,366,11595,366,0,45.75,129.400541,4344,0,1656.4285710000001,1757.579003,139.6865483,0.17517751199999998,6116244.929,22800000.0,85400000,22,85500000,12200000.0,32300000.0,85400000,222,151718,25286.33333,55546.75685,138177,47,0,0,0,0,264,232,0.093428007,0.081749506,0,4344,747.5625,1388.840138,1928876.929,0,0,0,0,1,0,0,0,0,797.4,45.75,1656.4285710000001,264,0,0,0,0,0,0,8,366,7,11595,251,235,1,32,30984.0,0.0,30984,30984,85400000.0,0.0,85400000,85400000,DoS
85582740,8,6,356,11595,356,0,44.5,125.8650071,5792,0,1932.5,2181.008184,139.6426429,0.163584386,6583287.692000003,23700000.0,85400000,31,85400000,12200000.0,32300000.0,85400000,210,151500,30300.0,61108.83511,139226,46,0,0,0,0,264,200,0.09347679199999999,0.07010759400000001,0,5792,796.7333332999997,1621.205392,2628306.924,0,0,0,0,1,0,0,0,0,853.6428571,44.5,1932.5,264,0,0,0,0,0,0,8,356,6,11595,251,235,1,32,1087.0,0.0,1087,1087,85400000.0,0.0,85400000,85400000,DoS
85462323,6,7,343,11595,325,0,57.16666667,131.2439205,4344,0,1656.4285710000001,1759.088766,139.6872865,0.152113815,7121860.25,24600000.0,85300000,1,85300000,17100000.0,38100000.0,85300000,4,85500000,14200000.0,34800000.0,85300000,61,0,0,0,0,164,232,0.070206376,0.081907439,0,4344,853.1428571,1459.411887,2129883.055,1,0,0,0,0,0,0,0,1,918.7692308000001,57.16666667,1656.4285710000001,164,0,0,0,0,0,0,6,343,7,11595,0,235,3,20,14268.0,0.0,14268,14268,85300000.0,0.0,85300000,85300000,DoS
85468797,5,8,374,11595,362,0,74.8,160.577707,5792,0,1449.375,1895.8810190000002,140.0394111,0.152102293,7122399.75,24600000.0,85300000,2,85300000,21300000.0,42700000.0,85300000,2,85500000,12200000.0,32200000.0,85300000,46,0,0,0,0,144,264,0.058500882000000004,0.093601411,0,5792,855.3571429,1565.353418,2450331.324,1,0,0,0,0,0,0,0,1,921.1538462000001,74.8,1449.375,144,0,0,0,0,0,0,5,374,8,11595,0,235,2,20,5615.0,0.0,5615,5615,85300000.0,0.0,85300000,85300000,DoS
85446132,8,5,423,11595,411,0,52.875,144.72973580000001,7240,0,2319.0,3331.638186,140.650018,0.152142639,7120511.0,24600000.0,85300000,1,85300000,12200000.0,32200000.0,85300000,1,151556,37889.0,67863.03071,139336,65,0,0,0,0,240,168,0.093626239,0.058516399999999996,0,7240,858.4285714,2168.665939,4703111.956,0,0,0,0,1,0,0,0,0,924.4615385,52.875,2319.0,240,0,0,0,0,0,0,8,423,5,11595,274,235,3,20,9971.0,0.0,9971,9971,85300000.0,0.0,85300000,85300000,DoS
85394038,5,7,364,11595,352,0,72.8,156.106374,5792,0,1656.4285710000001,2120.732252,140.0449057,0.140525033,7763094.364,25700000.0,85200000,30,85300000,21300000.0,42600000.0,85200000,1002,85400000,14200000.0,34800000.0,85200000,45,0,0,0,0,144,232,0.058552097000000004,0.081972936,0,5792,920.3846153999999,1715.199966,2941910.923,1,0,0,0,0,0,0,0,1,997.0833332999997,72.8,1656.4285710000001,144,0,0,0,0,0,0,5,364,7,11595,0,235,2,20,10951.0,0.0,10951,10951,85200000.0,0.0,85200000,85200000,DoS
85398061,9,6,322,11595,322,0,35.77777778,107.33333329999999,5792,0,1932.5,2181.008184,139.5464939,0.17564801600000002,6099861.5,22800000.0,85200000,0,85300000,10700000.0,30100000.0,85200000,0,152354,30470.8,61986.21574,141031,45,0,0,0,0,296,200,0.10538881,0.07025920599999999,0,5792,744.8125,1579.431848,2494604.963,0,0,0,0,1,0,0,0,0,794.4666667,35.77777778,1932.5,296,0,0,0,0,0,0,9,322,6,11595,274,235,1,32,1001.0,0.0,1001,1001,85200000.0,0.0,85200000,85200000,DoS
85300195,8,6,353,11595,347,0,44.125,122.39798959999999,5792,0,1932.5,2181.008184,140.0700198,0.16412623699999998,6561553.462,23600000.0,85100000,1,85200000,12200000.0,32200000.0,85100000,1,152553,30510.6,60042.62089,137299,45,0,0,0,0,252,200,0.093786421,0.070339816,0,5792,796.5333333,1621.1721009999999,2628198.981,0,0,0,0,1,0,0,0,0,853.4285714,44.125,1932.5,252,0,0,0,0,0,0,8,353,6,11595,274,235,2,20,1958.0,0.0,1958,1958,85100000.0,0.0,85100000,85100000,DoS
85083047,6,6,405,11595,387,0,67.5,156.549992,7240,0,1932.5,3126.682571000001,141.03867250000005,0.141038672,7734822.455,25600000.0,84900000,5,84900000,17000000.0,38000000.0,84900000,5,85100000,17000000.0,38000000.0,84900000,85,0,0,0,0,164,200,0.070519336,0.070519336,0,7240,923.5384615,2242.57975,5029163.936000002,1,0,0,0,0,0,0,0,1,1000.5,67.5,1932.5,164,0,0,0,0,0,0,6,405,6,11595,0,235,3,20,10987.0,0.0,10987,10987,84900000.0,0.0,84900000,84900000,DoS
85298143,9,6,333,11595,333,0,37.0,111.0,4344,0,1932.5,1754.831473,139.8389177,0.17585377,6092724.5,22800000.0,85100000,0,85200000,10600000.0,30100000.0,85100000,0,149555,29911.0,58684.963639999994,134247,9,0,0,0,0,296,200,0.105512262,0.070341508,0,4344,745.5,1390.996525,1934871.333,0,0,0,0,1,0,0,0,0,795.2,37.0,1932.5,296,0,0,0,0,0,0,9,333,6,11595,251,235,1,32,987.0,0.0,987,987,85100000.0,0.0,85100000,85100000,DoS
85284083,6,7,377,11595,359,0,62.83333333,145.1212137,4344,0,1656.4285710000001,1760.597234,140.3778944,0.152431726,7107006.917,24600000.0,85100000,4,85200000,17000000.0,38100000.0,85100000,4,85300000,14200000.0,34700000.0,85100000,49,0,0,0,0,164,232,0.070353104,0.082078622,0,4344,855.5714286,1459.333236,2129653.495,1,0,0,0,0,0,0,0,1,921.3846153999999,62.83333333,1656.4285710000001,164,0,0,0,0,0,0,6,377,7,11595,0,235,3,20,11981.0,0.0,11981,11981,85100000.0,0.0,85100000,85100000,DoS
85373243,8,8,1155,11595,379,0,144.375,194.3038398,4344,0,1449.375,1729.380148,149.3442155,0.18741234899999998,5691549.533,21900000.0,84800000,1,85200000,12200000.0,32000000.0,84800000,1,85400000,12200000.0,32000000.0,84800000,47,0,0,0,0,228,264,0.093706174,0.093706174,0,4344,750.3529412,1336.982561,1787522.368,1,0,0,0,0,0,0,0,1,797.25,144.375,1449.375,228,0,0,0,0,0,0,8,1155,8,11595,0,235,5,20,9989.0,0.0,9989,9989,84800000.0,0.0,84800000,84800000,DoS
85282097,7,5,331,11595,325,0,47.28571429,122.48090230000001,7240,0,2319.0,3003.171157,139.8417771,0.140709486,7752917.909,25700000.0,85100000,1,85100000,14200000.0,34800000.0,85100000,1,147457,36864.25,64504.717710000004,133123,72,0,0,0,0,220,168,0.082080533,0.05862895200000001,0,7240,917.3846153999999,2084.26416,4344157.09,0,0,0,0,1,0,0,0,0,993.8333332999997,47.28571429,2319.0,220,0,0,0,0,0,0,7,331,5,11595,251,235,2,20,998.0,0.0,998,998,85100000.0,0.0,85100000,85100000,DoS
85282100,5,7,321,11595,309,0,64.2,136.88023959999998,4344,0,1656.4285710000001,1760.597234,139.7245143,0.140709481,7752918.182,25700000.0,85100000,4,85100000,21300000.0,42600000.0,85100000,994,85300000,14200000.0,34700000.0,85100000,14,0,0,0,0,144,232,0.05862895,0.08208053,0,4344,917.0769231,1499.074796,2247225.244,1,0,0,0,0,0,0,0,1,993.5,64.2,1656.4285710000001,144,0,0,0,0,0,0,5,321,7,11595,0,235,2,20,10992.0,0.0,10992,10992,85100000.0,0.0,85100000,85100000,DoS
85268091,7,6,412,11595,412,0,58.85714286,155.7213629,4344,0,1932.5,1754.831473,140.81469230000005,0.152460315,7105674.25,24600000.0,85100000,1,85100000,14200000.0,34800000.0,85100000,1,132494,26498.8,55769.6705,126156,47,0,0,0,0,232,200,0.08209401599999999,0.07036629900000001,0,4344,857.6428571,1459.0969599999999,2128963.94,0,0,0,0,1,0,0,0,0,923.6153846000001,58.85714286,1932.5,232,0,0,0,0,0,0,7,412,6,11595,274,235,1,32,993.0,0.0,993,993,85100000.0,0.0,85100000,85100000,DoS
85276175,6,6,414,11595,396,0,69.0,160.2235938,5792,0,1932.5,2365.476337,140.8247966,0.140719257,7752379.545,25700000.0,85100000,3,85200000,17000000.0,38100000.0,85100000,3,85300000,17100000.0,38100000.0,85100000,53,0,0,0,0,164,200,0.070359629,0.070359629,0,5792,924.2307691999999,1812.848962,3286421.3589999997,1,0,0,0,0,0,0,0,1,1001.25,69.0,1932.5,164,0,0,0,0,0,0,6,414,6,11595,0,235,3,20,11933.0,0.0,11933,11933,85100000.0,0.0,85100000,85100000,DoS
85277124,5,7,317,11595,305,0,63.4,135.0918206,7240,0,1656.4285710000001,2566.885263,139.68576140000002,0.140717691,7752465.818,25700000.0,85100000,4,85100000,21300000.0,42600000.0,85100000,4,85300000,14200000.0,34700000.0,85100000,67,0,0,0,0,144,232,0.058632370999999996,0.08208532,0,7240,916.7692308000001,1998.056687,3992230.526,1,0,0,0,0,0,0,0,1,993.1666667000003,63.4,1656.4285710000001,144,0,0,0,0,0,0,5,317,7,11595,0,235,2,20,9988.0,0.0,9988,9988,85100000.0,0.0,85100000,85100000,DoS
85797283,9,5,975,11595,323,0,108.33333329999999,161.01164550000001,5792,0,2319.0,3170.403917,146.5081359,0.16317533,6599791.0,23600000.0,85200000,1,85700000,10700000.0,30100000.0,85200000,1,563614,140903.5,205124.9987,434960,188,0,0,0,0,284,168,0.10489842699999999,0.058276904000000004,0,5792,838.0,2015.54693,4062429.4289999995,0,0,0,0,1,0,0,0,0,897.8571429,108.33333329999999,2319.0,284,0,0,0,0,0,0,9,975,5,11595,251,235,4,20,980.0,0.0,980,980,85200000.0,0.0,85200000,85200000,DoS
85285033,7,6,292,11595,286,0,41.71428571,107.74308070000001,5792,0,1932.5,2181.008184,139.3796729,0.152430028,7107086.083,24600000.0,85100000,2,85100000,14200000.0,34800000.0,85100000,2,149424,29884.8,59649.102679999996,136118,45,0,0,0,0,220,200,0.082077708,0.070352321,0,5792,849.0714286,1668.261207,2783095.4560000002,0,0,0,0,1,0,0,0,0,914.3846153999999,41.71428571,1932.5,220,0,0,0,0,0,0,7,292,6,11595,251,235,2,20,970.0,0.0,970,970,85100000.0,0.0,85100000,85100000,DoS
85284302,6,7,401,11595,383,0,66.83333333,154.9172898,4344,0,1656.4285710000001,1760.597234,140.6589457,0.152431335,7107025.167,24600000.0,85100000,1,85200000,17000000.0,38100000.0,85100000,1,85300000,14200000.0,34700000.0,85100000,17,0,0,0,0,164,232,0.070352924,0.08207841099999999,0,4344,857.2857142999999,1458.719008,2127861.143,1,0,0,0,0,0,0,0,1,923.2307691999999,66.83333333,1656.4285710000001,164,0,0,0,0,0,0,6,401,7,11595,0,235,3,20,10019.0,0.0,10019,10019,85100000.0,0.0,85100000,85100000,DoS
85279146,9,6,326,11595,326,0,36.22222222,108.66666670000001,5792,0,1932.5,2179.547086,139.7879852,0.175892943,6091367.571,22700000.0,85100000,0,85100000,10600000.0,30100000.0,85100000,0,144488,28897.6,56425.70597,129176,49,0,0,0,0,296,200,0.105535766,0.070357177,0,5792,745.0625,1578.688294,2492256.7290000003,0,0,0,0,1,0,0,0,0,794.7333332999997,36.22222222,1932.5,296,0,0,0,0,0,0,9,326,6,11595,251,235,1,32,1979.0,0.0,1979,1979,85100000.0,0.0,85100000,85100000,DoS
85281131,6,7,330,11595,312,0,55.0,125.93808,5792,0,1656.4285710000001,2120.732252,139.8316352,0.15243700300000002,7106760.917,24600000.0,85100000,1,85100000,17000000.0,38100000.0,85100000,1,85300000,14200000.0,34700000.0,85100000,45,0,0,0,0,164,232,0.07035554,0.082081463,0,5792,852.2142857000001,1666.895787,2778541.566,1,0,0,0,0,0,0,0,1,917.7692308000001,55.0,1656.4285710000001,164,0,0,0,0,0,0,6,330,7,11595,0,235,3,20,11005.0,0.0,11005,11005,85100000.0,0.0,85100000,85100000,DoS
85276220,9,5,302,11595,296,0,33.55555556,98.43666887,7240,0,2319.0,3331.638186,139.51134330000002,0.16417238,6559709.2310000025,23600000.0,85100000,1,85100000,10600000.0,30100000.0,85100000,1,145525,36381.25,63533.05109,131182,190,0,0,0,0,284,168,0.105539387,0.058632993,0,7240,793.1333333,2103.3952440000007,4424271.552,0,0,0,0,1,0,0,0,0,849.7857142999999,33.55555556,2319.0,284,0,0,0,0,0,0,9,302,5,11595,251,235,2,20,1997.0,0.0,1997,1997,85100000.0,0.0,85100000,85100000,DoS
85485162,8,7,706,11595,341,0,88.25,156.0226632,4344,0,1656.4285710000001,1760.597234,143.89631740000004,0.17546904800000002,6106083.0,22700000.0,85100000,1,85400000,12200000.0,32200000.0,85100000,1,85500000,14200000.0,34700000.0,85100000,47,0,0,0,0,216,232,0.09358349199999999,0.081885556,0,4344,769.1875,1380.1173,1904723.763,1,0,0,0,0,0,0,0,0,820.4666667,88.25,1656.4285710000001,216,0,0,0,0,0,0,8,706,7,11595,0,235,5,20,11008.0,0.0,11008,11008,85100000.0,0.0,85100000,85100000,DoS
85413215,6,7,734,11595,361,0,122.33333329999999,184.8898771,4344,0,1656.4285710000001,1947.638216,144.34534519999997,0.152201272,7117767.917,24600000.0,85100000,1,85400000,17100000.0,38000000.0,85100000,1,85400000,14200000.0,34700000.0,85100000,81,0,0,0,0,176,232,0.070246741,0.081954531,0,4344,881.0714286,1553.130608,2412214.687,1,0,0,0,0,0,0,0,1,948.8461537999999,122.33333329999999,1656.4285710000001,176,0,0,0,0,0,0,6,734,7,11595,0,235,3,20,11997.0,0.0,11997,11997,85100000.0,0.0,85100000,85100000,DoS
86138676,8,6,379,11595,373,0,47.375,131.5891197,4355,0,1932.5,1981.031625,139.00840549999998,0.162528618,6626052.0,23600000.0,85100000,1,86100000,12300000.0,32100000.0,85100000,1,4655,931.0,1776.9261379999994,4106,51,0,0,0,0,260,200,0.092873496,0.069655122,0,4355,798.2666667000003,1526.211204,2329320.6380000003,0,0,0,0,1,0,0,0,0,855.2857142999999,47.375,1932.5,260,0,0,0,0,0,0,8,379,6,11595,251,235,2,20,983.0,0.0,983,983,85100000.0,0.0,85100000,85100000,DoS
86136542,7,5,329,11595,329,0,47.0,124.3503116,5803,0,2319.0,3175.423909,138.4313756,0.139313696,7830594.727000001,25600000.0,85100000,3,86100000,14400000.0,34700000.0,85100000,3,1463,365.75,347.86431739999995,856,63,0,0,0,0,240,168,0.081266322,0.058047373,0,5803,917.2307691999999,2167.818687,4699437.859,0,0,0,0,1,0,0,0,0,993.6666667000003,47.0,2319.0,240,0,0,0,0,0,0,7,329,5,11595,251,235,1,32,997.0,0.0,997,997,85100000.0,0.0,85100000,85100000,DoS
86141375,7,6,322,11595,322,0,46.0,121.70456029999998,5792,0,1932.5,2537.820147,138.34234709999998,0.150914703,7178447.917,24600000.0,85100000,3,86100000,14400000.0,34700000.0,85100000,3,1314,262.8,342.8719878,853,3,0,0,0,0,240,200,0.081261763,0.06965294,0,5792,851.2142857000001,1851.6054649999999,3428442.797,0,0,0,0,1,0,0,0,0,916.6923077,46.0,1932.5,240,0,0,0,0,0,0,7,322,6,11595,251,235,1,32,988.0,0.0,988,988,85100000.0,0.0,85100000,85100000,DoS
86133232,9,5,329,11595,329,0,36.55555556,109.66666670000001,8699,0,2319.0,3780.5625240000004,138.43669540000002,0.162538891,6625633.2310000025,23600000.0,85100000,1,86100000,10800000.0,30100000.0,85100000,1,1145,286.25,363.4119563,820,4,0,0,0,0,304,168,0.10448928699999999,0.05804960400000001,0,8699,794.9333333,2309.7444649999998,5334919.495,0,0,0,0,1,0,0,0,0,851.7142857000001,36.55555556,2319.0,304,0,0,0,0,0,0,9,329,5,11595,251,235,1,32,982.0,0.0,982,982,85100000.0,0.0,85100000,85100000,DoS
86140882,7,7,380,11595,362,0,54.28571429,135.72240580000002,5803,0,1656.4285710000001,2430.211229,139.01645449999998,0.16252445599999998,6626221.692000003,23600000.0,85100000,1,86100000,14400000.0,34700000.0,85100000,1,86100000,14400000.0,35200000.0,86100000,15,0,0,0,0,204,232,0.08126222799999999,0.08126222799999999,0,5803,798.7333332999997,1796.8904280000006,3228815.21,1,0,0,0,0,0,0,0,1,855.7857142999999,54.28571429,1656.4285710000001,204,0,0,0,0,0,0,7,380,7,11595,0,235,3,20,11000.0,0.0,11000,11000,85100000.0,0.0,85100000,85100000,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
975,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2051.282051,975.0,0.0,975,975,975,975.0,0.0,975,975,0,0.0,0.0,0,0,0,0,0,0,64,0,2051.282051,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
